0.478164	0.480749	0.464652
0.483976	0.486476	0.470486
0.489836	0.492244	0.476367
0.495743	0.498056	0.482293
0.501697	0.503910	0.488263
0.507699	0.509807	0.494276
0.513747	0.515747	0.500332
0.519842	0.521731	0.506430
0.525982	0.527759	0.512568
0.532169	0.533832	0.518745
0.538402	0.539949	0.524960
0.544680	0.546111	0.531213
0.551003	0.552318	0.537503
0.557371	0.558571	0.543828
0.563784	0.564870	0.550188
0.570241	0.571215	0.556581
0.576743	0.577606	0.563006
0.583288	0.584045	0.569463
0.589878	0.590530	0.575951
0.596510	0.597063	0.582468
0.603186	0.603643	0.589015
0.609905	0.610272	0.595593
0.616668	0.616948	0.602207
0.623475	0.623673	0.608859
0.630326	0.630446	0.615553
0.637220	0.637267	0.622292
0.644159	0.644137	0.629079
0.651143	0.651055	0.635917
0.658171	0.658021	0.642811
0.665243	0.665037	0.649763
0.672361	0.672102	0.656776
0.679524	0.679215	0.663855
0.686733	0.686378	0.671001
0.693986	0.693589	0.678218
0.701286	0.700851	0.685511
0.708631	0.708161	0.692881
0.716023	0.715521	0.700332
0.723460	0.722931	0.707868
0.730945	0.730391	0.715492
0.738475	0.737901	0.723207
0.746053	0.745460	0.731017
0.753677	0.753070	0.738924
0.761349	0.760730	0.746932
0.769067	0.768440	0.755044
0.776834	0.776201	0.763264
0.784647	0.784012	0.771595
0.792509	0.791875	0.780038
0.800421	0.799789	0.788589
0.808384	0.807758	0.797242
0.816399	0.815782	0.805988
0.824470	0.823864	0.814823
0.832596	0.832004	0.823740
0.840781	0.840204	0.832731
0.849026	0.848467	0.841792
0.857332	0.856793	0.850914
0.865702	0.865185	0.860092
0.874136	0.873644	0.869319
0.882637	0.882171	0.878588
0.891207	0.890768	0.887893
0.899847	0.899437	0.897228
0.908558	0.908180	0.906586
0.917343	0.916997	0.915961
0.926203	0.925891	0.925346
0.935141	0.934864	0.934733
0.944156	0.943916	0.944118
0.953253	0.953050	0.953494
0.962431	0.962267	0.962853
0.971693	0.971569	0.972190
0.981041	0.980958	0.981498
0.990476	0.990434	0.990770
1.000000	1.000000	1.000000
